Date,PAYEMS,PMI,MICH,ADS,USREC
8/1/1985,0.19643,47.7,92.4,0.34371885382855,0
9/1/1985,0.20931,49.9,92.1,0.081671886251944,0
10/1/1985,0.19157,50.9,88.4,-0.069099965645742,0
11/1/1985,0.21355,52,90.9,0.29019871648515,0
12/1/1985,0.16848,50.7,93.9,0.38572435377977,0
1/1/1986,0.12466,51.2,95.6,-0.11165725652949,0
2/1/1986,0.11641,51,95.9,-0.52371120443545,0
3/1/1986,0.08798,51,95.1,-0.30292511712288,0
4/1/1986,0.18884,49.7,96.2,-0.14816369277278,0
5/1/1986,0.12804,53.4,94.8,-0.44053182555916,0
6/1/1986,-0.09375,50.5,99.3,-0.1583642535221,0
7/1/1986,0.3202,48,97.7,0.096583086858223,0
8/1/1986,0.11554,52.6,94.9,0.18680287469673,0
9/1/1986,0.34683,52.4,91.9,0.26739601082472,0
10/1/1986,0.18695,51.2,95.6,0.066300086870104,0
11/1/1986,0.1866,51.2,91.4,0.31580042729194,0
12/1/1986,0.20018,50.5,89.1,0.10226748432883,0
1/1/1987,0.168,54.9,90.4,0.1770219686925,0
2/1/1987,0.23909,52.6,90.2,0.67509798498325,0
3/1/1987,0.24247,55,90.8,0.42985189251533,0
4/1/1987,0.3306,55.5,92.8,0.45924937001046,0
5/1/1987,0.22536,57.2,91.1,0.40923439294938,0
6/1/1987,0.16894,57.4,91.5,0.5231213407362,0
7/1/1987,0.33995,57.5,93.7,0.58455388524356,0
8/1/1987,0.16906,59.3,94.4,0.49540857145315,0
9/1/1987,0.22139,60,93.6,0.91595587312432,0
10/1/1987,0.4772,60.7,89.3,1.0420873770807,0
11/1/1987,0.22662,58.8,83.1,0.66575389520657,0
12/1/1987,0.27918,61,86.8,0.25638823654365,0
1/1/1988,0.08871,57.5,90.8,0.22784177622119,0
2/1/1988,0.44334,56.2,91.6,0.53215255897269,0
3/1/1988,0.26353,54.6,94.6,0.3463453083716,0
4/1/1988,0.23229,55.8,91.2,0.23466535746593,0
5/1/1988,0.21937,55.5,94.8,0.2731778277947,0
6/1/1988,0.34619,59.3,94.7,0.22876696517191,0
7/1/1988,0.21245,58.2,93.4,0.0016560943231716,0
8/1/1988,0.11741,56,97.4,0.065665068297892,0
9/1/1988,0.32028,54.5,97.3,0.28808071844728,0
10/1/1988,0.24778,55.4,94.1,0.44657959741968,0
11/1/1988,0.32035,55.6,93,0.50577531729588,0
12/1/1988,0.26321,56,91.9,0.4878662269962,0
1/1/1989,0.24573,54.7,97.9,0.057210831303231,0
2/1/1989,0.24792,54.1,95.4,-0.21637408813406,0
3/1/1989,0.18042,51.5,94.3,-0.13692361632457,0
4/1/1989,0.15784,52.2,91.5,-0.4423827803503,0
5/1/1989,0.11312,49.3,90.7,-0.64210629322932,0
6/1/1989,0.10558,47.3,90.6,-0.69883243319746,0
7/1/1989,0.03887,45.9,92,-0.35897467616191,0
8/1/1989,0.04718,45.1,89.6,0.054941700656707,0
9/1/1989,0.23003,46,95.8,-0.35211069806512,0
10/1/1989,0.09869,46.8,93.9,-0.19747265343712,0
